level_0,index,标题,标题链接,缩略图,right-info,right-info1,lng,lat
307,338,亿琳垂钓园,https://www.haodiaoyu.com/diaochang/shanghai/42004.html,http://p3.diaoyur.cn/group3/M00/04/DB/cjd0iVf6GsJ-9xyuDSvKBAUQ38TFa.jpg!thum,宝山区集宁东路60号,14元/斤,121.34349948005175,31.50024250807898
308,339,高浦港钓场,https://www.haodiaoyu.com/diaochang/shanghai/42003.html,http://p2.diaoyur.cn/group2/M00/04/DE/cjd0iVym0IBJ7fO23HkPNCoTLjq6t.jpg!thum,高浦港主河道,免费,121.50783198665562,31.25542785432905
309,340,湄浦河,https://www.haodiaoyu.com/diaochang/shanghai/42002.html,http://p5.diaoyur.cn/group5/M00/00/DB/cjd0iVvaEJIhqS-Gw2Nzj0FXAWOgY.jpg!thum,上海宝山区铁峰路友谊路,免费,121.48184811081322,31.40813472625035
312,343,曹家沟湾口,https://www.haodiaoyu.com/diaochang/shanghai/41999.html,http://p5.diaoyur.cn/group5/M00/00/DB/cjd0iVuhoRA1eykJ-EIZYrgfSswzn.jpg!thum,曹家沟湾口,免费,116.10382932516515,39.99252998994926
314,345,颜家河,https://www.haodiaoyu.com/diaochang/shanghai/41997.html,http://p6.diaoyur.cn/group6/M00/00/DB/cjd0iVY0p7LBeoy5lvSMEidKAu4jN.jpg!thum,罗东路上，与罗北路交叉路口向南100米，颜家桥,免费,121.32516021374335,30.289721917665737
315,346,淞沪河支流,https://www.haodiaoyu.com/diaochang/shanghai/41996.html,http://p6.diaoyur.cn/group6/M00/00/DB/cjd0iVF3CG0oxXdW5cvn-bgKYp7jI.jpg!thum,淞沪河支流,免费,113.14224809521517,22.842744409456916
317,348,浦媚河,https://www.haodiaoyu.com/diaochang/shanghai/41993.html,http://p4.diaoyur.cn/group4/M00/04/DB/cjd0iVdJSXDLkam5UIZx6s42iPl3p.jpg!thum,上海市宝山区浦媚河,免费,121.4965630135246,31.41027947347614
319,350,淞南公园练杆塘,https://www.haodiaoyu.com/diaochang/shanghai/41990.html,http://p5.diaoyur.cn/group5/M00/00/DB/cjd0iVAOPhBpg4JRfdGFlYWaE8yiK.jpg!thum,淞南公园内,50元/天,121.49337995778055,31.346714465551692
320,353,何家湾支流,https://www.haodiaoyu.com/diaochang/shanghai/41989.html,http://p3.diaoyur.cn/group3/M00/04/DB/cjd0iV1LxqdcUE6Kpf-gsN4lTJ3kz.jpg!thum,何家湾支流,免费,116.56305118661548,40.979606327026595
321,354,王泥塘湾,https://www.haodiaoyu.com/diaochang/shanghai/41988.html,http://p4.diaoyur.cn/group4/M00/04/DB/cjd0iVkYU8byVCEtnJBqp-Rlz2A6H.jpg!thum,王泥塘湾,免费,116.46819648716962,28.10497982280275
323,356,沪华河,https://www.haodiaoyu.com/diaochang/shanghai/41986.html,http://p6.diaoyur.cn/group6/M00/00/DB/cjd0iVriS6kLKTd0IlMOxowEA52bN.jpg!thum,沪华河,免费,121.46289901453818,31.045519842809558
324,357,金明路河浜,https://www.haodiaoyu.com/diaochang/shanghai/41985.html,http://p6.diaoyur.cn/group6/M00/00/DB/cjd0iVUjPNvgRmn2G-AuXky9h3clx.jpg!thum,金明路中环下,免费,121.65345413694493,31.215363784899022
327,360,沈行鱼塘,https://www.haodiaoyu.com/diaochang/shanghai/41982.html,http://p4.diaoyur.cn/group4/M00/04/DB/cjd0iVfsvNAtDjVxe9-GuZC76oJ0E.jpg!thum,宝山区顾村镇星星村跃进路沈行西1号旁,15元/斤,121.41788681187475,31.38266731577288
329,362,钱鑫河,https://www.haodiaoyu.com/diaochang/shanghai/41979.html,http://p4.diaoyur.cn/group4/M00/04/DB/cjd0iVTudLVO7KBMHyCvGDQFtcbIA.jpg!thum,钱鑫河,免费,113.784312317582,23.083980224462433
330,363,积福鱼塘,https://www.haodiaoyu.com/diaochang/shanghai/41978.html,http://p4.diaoyur.cn/group4/M00/05/65/cjd0iV74H2jcDmfYpv9FOoBIJ0yTS.jpg!thum,宝山区王家村积福东路（王家垂钓中心北）,50-100元/8小时,121.4005823036833,31.387362994637375
331,364,俞湾路河,https://www.haodiaoyu.com/diaochang/shanghai/41977.html,http://p5.diaoyur.cn/group5/M00/00/DB/cjd0iVQw1KFyiCr-hHmWYV32fnEZb.jpg!thum,嘉定区 徐行镇 安新村 俞湾路,免费,121.31936425676241,31.459343354078353
332,365,江东路桥,https://www.haodiaoyu.com/diaochang/shanghai/41976.html,http://p4.diaoyur.cn/group4/M00/04/DB/cjd0iV4jusnLJo8El5AG2x1ZRDWSa.jpg!thum,张江路江东路进来二百米,免费,120.43454060570875,36.06806725074359
333,366,龙东大道,https://www.haodiaoyu.com/diaochang/shanghai/41975.html,http://p6.diaoyur.cn/group6/M00/00/DB/cjd0iVVuIXToWBcPdfQlFDhkgq82C.jpg!thum,张江路丹桂路过红绿灯，派出所大门进右转。,免费,107.2727158525833,29.762553023245662
334,367,湄浦河支流,https://www.haodiaoyu.com/diaochang/shanghai/41974.html,http://p5.diaoyur.cn/group5/M00/00/DB/cjd0iV6ZDdeEFlAMk2Xvh1NHLBrsc.jpg!thum,湄浦河支流,免费,121.41510970039066,31.390101266934654
335,368,斗鱼休闲垂钓园,https://www.haodiaoyu.com/diaochang/shanghai/41973.html,http://p2.diaoyur.cn/group2/M00/04/DE/cjd0iVcwspfemYBJVN3UkgFiSj7a1.jpg!thum,刘行镇谭杨村潘泾路806号向前10米湄星路囗北50米,80-150元/天,121.25180602308735,31.239565609355626
336,369,程家桥,https://www.haodiaoyu.com/diaochang/shanghai/41972.html,http://p5.diaoyur.cn/group5/M00/00/DB/cjd0iVbC4LuSZ8iUK3HTBtP2FopaY.jpg!thum,锦绣东路云山路到底,免费,111.1991194946795,22.346611329906416
341,376,小李宅鱼塘,https://www.haodiaoyu.com/diaochang/shanghai/41967.html,http://p5.diaoyur.cn/group5/M00/00/DB/cjd0iVkb24JzUNjLqw9y-sGCdV38r.jpg!thum,徐铺路小李宅,100元/天,112.14326330288863,32.64853164305416
342,377,荻泾河,https://www.haodiaoyu.com/diaochang/shanghai/41966.html,http://p5.diaoyur.cn/group5/M00/00/DB/cjd0iV-WLirzAK1gMIZeFhdByTYpE.jpg!thum,上海市宝山区荻泾河主河道,免费,121.4965630135246,31.41027947347614
343,378,孙家湾,https://www.haodiaoyu.com/diaochang/shanghai/41965.html,http://p6.diaoyur.cn/group6/M00/00/DB/cjd0iVtduSf7b0R9nlrLK1BVy82XJ.jpg!thum,孙家湾,免费,121.42093943365877,31.337786887185533
344,379,娄塘河,https://www.haodiaoyu.com/diaochang/shanghai/41964.html,http://p2.diaoyur.cn/group2/M00/04/DE/cjd0iVM84VTRbnWlIvH6OGuwPdfLi.jpg!thum,娄塘河支流,免费,121.22372750810086,31.440851507626334
346,381,大场浦主河道,https://www.haodiaoyu.com/diaochang/shanghai/41962.html,http://p4.diaoyur.cn/group4/M00/04/DB/cjd0iVBW4Q9cjnhLEAu58GK0JYtxO.jpg!thum,大场浦主河道,免费,121.42205809351033,31.303911646189004
349,384,眼镜钓场,https://www.haodiaoyu.com/diaochang/shanghai/41959.html,http://p3.diaoyur.cn/group3/M00/04/DB/cjd0iVRihp8BA4ezna1bvXsKZwkCM.jpg!thum,宣桥镇宣春路桥南250米,200元/天,121.70098833232763,31.04196014231637
351,386,白莲泾支流,https://www.haodiaoyu.com/diaochang/shanghai/41957.html,http://p5.diaoyur.cn/group5/M00/00/DB/cjd0iV5haVrTsLQWNvgMcwuEk6tRj.jpg!thum,白莲泾支流,免费,113.14224809521517,22.842744409456916
352,387,南山河湾口,https://www.haodiaoyu.com/diaochang/shanghai/41956.html,http://p4.diaoyur.cn/group4/M00/04/DB/cjd0iVRZF-VbtioafX9ANpBkw3czj.jpg!thum,南山河湾口,免费,130.293540315547,47.321245938809454
353,388,大场机场,https://www.haodiaoyu.com/diaochang/shanghai/41955.html,http://p6.diaoyur.cn/group6/M00/00/DB/cjd0iVs8jGr-t2D6BCJRPeXQlgMIh.jpg!thum,大场机场内,200元/天,121.42205809351033,31.303911646189004
354,389,练祁河,https://www.haodiaoyu.com/diaochang/shanghai/41954.html,http://p4.diaoyur.cn/group4/M00/05/61/cjd0iVpMv7nhuP3c5FeHwxTtK0QWi.jpeg!thum,宝山区月浦镇戴家寨钱陆路桥下两边,免费,121.39382942945278,31.457513744853227
355,390,大场鱼塘,https://www.haodiaoyu.com/diaochang/shanghai/41953.html,http://p4.diaoyur.cn/group4/M00/05/65/cjd0iVSAB9Fl-Pnb742D0sX3QpNaL.jpg!thum,宝山区场中路界华路交叉口北150米路西,15-50元/斤,121.42870787999713,31.307964208265226
356,391,沔北路钓场,https://www.haodiaoyu.com/diaochang/shanghai/41952.html,http://p5.diaoyur.cn/group5/M00/00/DB/cjd0iV52svt1nxyzwOWkhXY6QBGf7.jpg!thum,沔北路金科南路边上,免费,113.59729786640462,27.24939540504247
357,392,拱极路听潮路桥,https://www.haodiaoyu.com/diaochang/shanghai/41951.html,http://p6.diaoyur.cn/group6/M00/00/DB/cjd0iVTycnsvZShbg0624q1ARwKIX.jpg!thum,听潮路与拱极路交叉向西50米。彩虹雅苑。,免费,114.07542519596835,22.724147378312775
359,394,先塘钓塘,https://www.haodiaoyu.com/diaochang/shanghai/41949.html,http://p4.diaoyur.cn/group4/M00/04/DB/cjd0iVtSHVZ5ojWpP-2BJECyldsrg.jpg!thum,嘉定区娄塘镇先塘村四队,150元/天,121.21976589097132,31.439194447168592
360,397,周浦花海,https://www.haodiaoyu.com/diaochang/shanghai/41948.html,http://p4.diaoyur.cn/group4/M00/04/DB/cjd0iV25lJokOQMizDXsSpKv-3jnY.jpg!thum,周邓公路，申江路交叉口向东600米即到,120元/5小时,114.13359407094225,22.54807136842758
361,398,龙游港,https://www.haodiaoyu.com/diaochang/shanghai/41947.html,http://p2.diaoyur.cn/group2/M00/04/DE/cjd0iVt3Yarj750AdK-XegpIunLom.jpg!thum,三灶菜市场,免费,121.72137097417956,31.07476120986331
362,399,横沥河,https://www.haodiaoyu.com/diaochang/shanghai/41946.html,http://p5.diaoyur.cn/group5/M00/00/DB/cjd0iVuv1obXT6K70EOqxMQtRS5zm.jpg!thum,横沥河,免费,113.97224771156795,23.024481035302465
363,400,咸塘港支流,https://www.haodiaoyu.com/diaochang/shanghai/41945.html,http://p5.diaoyur.cn/group5/M00/00/DB/cjd0iVXUpdq47YErMuOvcLVtxQWib.jpg!thum,咸塘港支流,免费,113.14224809521517,22.842744409456916
364,401,宣六港南北向,https://www.haodiaoyu.com/diaochang/shanghai/41943.html,http://p4.diaoyur.cn/group4/M00/04/DB/cjd0iVx8wHkAMpRfLbUzahG92eDdF.jpg!thum,宣六港西路野生动物园地铁站东侧100米,免费,116.34219729732379,39.502454755518585
366,403,渔乐港垂钓农庄,https://www.haodiaoyu.com/diaochang/shanghai/41941.html,http://p2.diaoyur.cn/group2/M00/04/DE/cjd0iV0lSP4GEOy8MrseL3fduFRqp.jpg!thum,上海市南汇区三灶镇下盐公路宣六港西路向南500米。宣六港西路1066号,200元/天,121.70722701199269,31.071110763847305
367,404,城银河,https://www.haodiaoyu.com/diaochang/shanghai/41940.html,http://p3.diaoyur.cn/group3/M00/04/DB/cjd0iV9UefVh5GxqRdEDbuYQm4PJ7.jpg!thum,上海市宝山区城银河,免费,121.4965630135246,31.41027947347614
368,405,白莲泾河,https://www.haodiaoyu.com/diaochang/shanghai/41939.html,http://p4.diaoyur.cn/group4/M00/04/DB/cjd0iVrePpNtyFO91BbA2Waukjg7J.jpg!thum,浦东新区高科西路641号,免费,121.51286350091875,31.19048319390185
370,407,未来岛公园支流,https://www.haodiaoyu.com/diaochang/shanghai/41936.html,http://p3.diaoyur.cn/group3/M00/04/DB/cjd0iVcxoHuCa6jmlTALRGntr1Q0E.jpg!thum,未来岛公园支流,免费,121.38149798278492,31.271403845585553
371,408,中槎浦,https://www.haodiaoyu.com/diaochang/shanghai/41935.html,http://p5.diaoyur.cn/group5/M00/00/DB/cjd0iVDXlfKCMmcj4Uya8QqvExTs1.jpg!thum,中槎浦,免费,121.3403569378862,31.293143108638944
372,409,南五灶港,https://www.haodiaoyu.com/diaochang/shanghai/41934.html,http://p2.diaoyur.cn/group2/M00/04/DE/cjd0iVXyU5eplbOH06c8wzKPIJ1DW.jpg!thum,上海浦东新区宣桥镇新安村养鸡场门口,免费,121.68776015487933,31.029332219409053
373,410,双喜练杆塘,https://www.haodiaoyu.com/diaochang/shanghai/41933.html,http://p5.diaoyur.cn/group5/M00/00/DB/cjd0iViQk-bMnsZJRxoueXr1v0Y5l.jpg!thum,浦东新区康新公路三灶港桥双喜鱼塘,30元/天,121.64367302723008,31.055566815127438
374,411,朝阳河,https://www.haodiaoyu.com/diaochang/shanghai/41932.html,http://p5.diaoyur.cn/group5/M00/00/DB/cjd0iVAo4BiMxaDF8LveQfdIYzpGq.jpg!thum,上海市普陀区梅川路,免费,121.39912104088988,31.245904388475278
375,412,博鲟乐园,https://www.haodiaoyu.com/diaochang/shanghai/41930.html,http://p5.diaoyur.cn/group5/M00/00/DB/cjd0iVEpJtZ3Wg76z-u5h9N8XvoYs.jpg!thum,上海市浦东新区康新公路唐倪家宅路西1000米,1200元/6小时,121.64772375626622,31.047782090574803
376,413,杨思水闸,https://www.haodiaoyu.com/diaochang/shanghai/41928.html,http://p3.diaoyur.cn/group3/M00/04/DB/cjd0iVneioZRcXAsSQrMW75VkHlU2.jpg!thum,耀川路158号正阳集团后面,免费,121.48427796703125,31.168831840819358
377,414,彭门河桥支流,https://www.haodiaoyu.com/diaochang/shanghai/41927.html,http://p5.diaoyur.cn/group5/M00/00/DB/cjd0iVO4GJYlAkPituZ9Q1ofD0q2E.jpg!thum,彭门河桥支流,免费,121.21175516175553,31.36847148198637
380,419,新泽源小徐垂钓场,https://www.haodiaoyu.com/diaochang/shanghai/41924.html,http://p5.diaoyur.cn/group5/M00/00/DB/cjd0iVROMQq3kVE6ByWuz1worCTmI.jpg!thum,曹安路3058号新泽源花木市场内,15-30元 /斤,121.32421690312731,31.272001077860647
381,420,团青河支流,https://www.haodiaoyu.com/diaochang/shanghai/41923.html,http://p6.diaoyur.cn/group6/M00/00/DB/cjd0iVnX3GLTANJjiqSvzDM5FW4Cg.jpg!thum,四团西支流,免费,121.72974192390484,30.944572571736952
382,421,陆港,https://www.haodiaoyu.com/diaochang/shanghai/41922.html,http://p5.diaoyur.cn/group5/M00/00/DB/cjd0iV8kDLZA25dUQSYj3XyGrB9i6.jpg!thum,桂圆别墅801弄,免费,113.73897995884981,23.708408042924713
383,422,桥港支流,https://www.haodiaoyu.com/diaochang/shanghai/41921.html,http://p5.diaoyur.cn/group5/M00/00/DB/cjd0iVCrVo7FE-Wf1IdtSebcvMTqH.jpg!thum,上海市闵行区立跃路万芳路往南200米,免费,121.54203673591496,31.088029148937725
384,423,新潮河,https://www.haodiaoyu.com/diaochang/shanghai/41920.html,http://p5.diaoyur.cn/group5/M00/01/5C/cjd0iVGheOzdsWEj6DwMYVucCxt9v.jpg!thum,上海市奉贤区蔡建路新潮路,免费,121.36438939502517,31.207825511229203
385,424,蒲汇塘港口,https://www.haodiaoyu.com/diaochang/shanghai/41919.html,http://p4.diaoyur.cn/group4/M00/04/DB/cjd0iVQKjteDIFCpMl5W1v6LBhd0i.jpg!thum,蒲汇塘港口,免费,121.43703015144513,31.180966657411695
387,426,浦东法制主题公园,https://www.haodiaoyu.com/diaochang/shanghai/41917.html,http://p6.diaoyur.cn/group6/M00/01/63/cjd0iVSfBteWaIM2jZdobQshDHGgN.jpeg!thum,航头路石家浜桥西北角,免费,121.37161922726114,30.776723052027037
390,429,春申塘支流,https://www.haodiaoyu.com/diaochang/shanghai/41914.html,http://p4.diaoyur.cn/group4/M00/04/DB/cjd0iVkfHgqVy08EOQRFdXc72Ivzo.jpg!thum,春申塘支流,免费,121.41179809712813,31.112875696600664
392,431,小李介钓鱼中心,https://www.haodiaoyu.com/diaochang/shanghai/41912.html,http://p6.diaoyur.cn/group6/M00/00/DB/cjd0iV91xZtF-aSh7sw6diC0cVKTW.jpg!thum,航塘公路泰梅路红绿灯往南300米,150元/天,119.31931118671159,26.117935262261796
393,432,爱博家园,https://www.haodiaoyu.com/diaochang/shanghai/41911.html,http://p6.diaoyur.cn/group6/M00/00/DB/cjd0iVfxB6meu4SqwYAIQL0hVCW5a.jpg!thum,爱博家园小区内,免费,121.31441639001345,31.21406605893625
394,433,博园路许家东村水闸,https://www.haodiaoyu.com/diaochang/shanghai/41910.html,http://p6.diaoyur.cn/group6/M00/00/DB/cjd0iVobz6ZxFdf5gsp-kJOatnIhW.jpg!thum,黄渡镇博园路许家东村水闸,免费,106.78385342521896,31.11042587289699
395,434,阿卫垂钓,https://www.haodiaoyu.com/diaochang/shanghai/41909.html,http://p5.diaoyur.cn/group5/M00/00/DB/cjd0iVfCGqJ0OAj68mYBFg3zU172P.jpg!thum,洪庙镇农展村（平庄公路瓦洪公路交叉路口人行到进去100米铁门进去）,150-200元/7小时,121.38245252221982,31.197032433464496
396,435,小华鱼塘,https://www.haodiaoyu.com/diaochang/shanghai/41907.html,http://p4.diaoyur.cn/group4/M00/04/DB/cjd0iV6XZTYvk2A91nw7dgD-zQuWP.jpg!thum,闵行区丰南路奶牛场旁边（丰南路到底）,150元/天,121.51996840670574,31.018331956166193
399,438,永南河,https://www.haodiaoyu.com/diaochang/shanghai/41904.html,http://p4.diaoyur.cn/group4/M00/04/DB/cjd0iV8TzZilUG4ekmaWc9F5YxDLh.jpg!thum,永南河,免费,117.31450449656933,31.45288968638163
400,441,大治河支流,https://www.haodiaoyu.com/diaochang/shanghai/41903.html,http://p2.diaoyur.cn/group2/M00/04/DE/cjd0iVGbJDmUrvVkNhYWutXZRTwnx.jpg!thum,大治河支流,免费,121.71260018867179,31.016866014178863
401,442,新大洲垂钓中心,https://www.haodiaoyu.com/diaochang/shanghai/41902.html,http://p3.diaoyur.cn/group3/M00/05/64/cjd0iVVEUjlZTQNu6vRPL7Sxwdin0.jpg!thum,青浦区华新镇马阳村宝丰西路北施浜公交站南200米,200元/8小时,121.2056521639513,31.254045172636268
402,443,八尺沟,https://www.haodiaoyu.com/diaochang/shanghai/41901.html,http://p5.diaoyur.cn/group5/M00/00/DB/cjd0iVVgepGwhlyBtJx64PTdqYNoO.jpg!thum,闵行区金都路与莲花南路交叉口附近（广润苑西侧）,免费,121.42431796068179,31.09147694496775
403,444,快乐垂钓,https://www.haodiaoyu.com/diaochang/shanghai/41900.html,http://p5.diaoyur.cn/group5/M00/01/65/cjd0iVhB5ZIr10f7uPUyx3z-4Le6d.jpg!thum,奉贤区青村镇西吴村8组（航吴路青村玩具厂北600米左右）,100-300元/8小时,121.59837336680346,30.95250455474005
404,445,浦南运河,https://www.haodiaoyu.com/diaochang/shanghai/41899.html,http://p2.diaoyur.cn/group2/M00/04/DE/cjd0iV9QqFeLAiG1fp3R-hSbJr0jP.jpg!thum,上海市奉贤区神州路奉浦路交叉口往东500米,免费,121.64017262440359,30.927308609632103
405,446,浦汇塘,https://www.haodiaoyu.com/diaochang/shanghai/41898.html,http://p2.diaoyur.cn/group2/M00/04/DE/cjd0iVs4e-aU0yk3tFVNXPzroKDAE.jpg!thum,沪松公路涞亭南路(进入涞亭南路50米左右),免费,96.05233360624072,30.040915469379645
406,447,苏州河,https://www.haodiaoyu.com/diaochang/shanghai/41897.html,http://p6.diaoyur.cn/group6/M00/00/DB/cjd0iVCXdZw83RNA5HqOBPh1WzQTm.jpg!thum,华新镇新凤中路徐谢小区,免费,121.23109738616583,31.244356566035833
408,449,北竹港支流,https://www.haodiaoyu.com/diaochang/shanghai/41895.html,http://p6.diaoyur.cn/group6/M00/00/DB/cjd0iV5zA0V6fviE7QhntcOdeJbPu.jpg!thum,北竹港支流,免费,121.40906850600551,31.022829777751163
409,450,莘松路钓场,https://www.haodiaoyu.com/diaochang/shanghai/41894.html,http://p4.diaoyur.cn/group4/M00/04/DB/cjd0iVn4-92ZPoVFhWvT0HIK5wsUt.jpg!thum,闵松路莘松路口右转50米一条小路进入,免费,104.13809801177692,35.868457886171306
411,452,君宴休闲钓场,https://www.haodiaoyu.com/diaochang/shanghai/41892.html,http://p3.diaoyur.cn/group3/M00/04/DB/cjd0iVZ7sV3EvFpTPCRzUY5IeM8lW.jpg!thum,重固镇回龙支二路液化气站边君宴农庄内,200元/天,121.18392557890384,31.208031558688933
413,454,老洪钓场,https://www.haodiaoyu.com/diaochang/shanghai/41890.html,http://p4.diaoyur.cn/group4/M00/04/DB/cjd0iV4byr-HRQ6KEOGw3jSnPFYBL.jpg!thum,青浦区华新镇联星村,150元/天,121.26790823918427,31.274130789413206
415,456,竹港桥河,https://www.haodiaoyu.com/diaochang/shanghai/41888.html,http://p2.diaoyur.cn/group2/M00/04/DE/cjd0iVjc2Im0SiytKkfBv7l8gapW4.jpg!thum,大叶公路环城东路交叉口往西直走过两个红绿灯。,免费,118.44032770577309,34.03963608261377
416,457,南汇塘支流,https://www.haodiaoyu.com/diaochang/shanghai/41887.html,http://p5.diaoyur.cn/group5/M00/00/DB/cjd0iV2uCvsO3hqUa5JGwjbH9pzLi.jpg!thum,南汇塘支流,免费,121.9261586694253,30.90513592538031
417,458,光辉河,https://www.haodiaoyu.com/diaochang/shanghai/41886.html,http://p2.diaoyur.cn/group2/M00/04/DE/cjd0iVtQB-SFMEUIowXPC8bJy52q3.jpg!thum,大叶公路与浦灵路交叉口，光辉河,免费,121.56669641960511,30.995599446779515
418,459,金汇港湾,https://www.haodiaoyu.com/diaochang/shanghai/41885.html,http://p6.diaoyur.cn/group6/M00/00/DB/cjd0iV9BxQeaXtg6437py02jicPlW.jpg!thum,金汇港湾,免费,121.51043563534574,30.994897990632566
420,463,里浜主河道,https://www.haodiaoyu.com/diaochang/shanghai/41883.html,http://p3.diaoyur.cn/group3/M00/04/DB/cjd0iVlaXOKRi5ZWr-4j0yduktwIU.jpg!thum,里浜主河道,免费,121.12280845354901,31.00172760234286
421,464,塘桥钓场,https://www.haodiaoyu.com/diaochang/shanghai/41882.html,http://p5.diaoyur.cn/group5/M00/00/DB/cjd0iVk7lOeGQM-LAZfrp5s1o43nI.jpg!thum,上海市松江区沈砖公路洞桥村路桥下,免费,121.16547391391512,31.08857133078181
422,465,中泽花园,https://www.haodiaoyu.com/diaochang/shanghai/41881.html,http://p4.diaoyur.cn/group4/M00/04/DB/cjd0iVJ5Byt3hnR0EFpK7XqLu2CUv.jpg!thum,中泽花园,免费,123.39484496974421,41.774362911674196
423,466,强哥钓场,https://www.haodiaoyu.com/diaochang/shanghai/41880.html,http://p4.diaoyur.cn/group4/M00/04/DB/cjd0iV6OGqnbPg-dI0o8mYvwDLXHy.jpg!thum,青赵公路长里泾桥与施家浜桥之间,150-200元/8小时,121.38658409875185,31.160131302676586
425,468,奉贤区吴塘港,https://www.haodiaoyu.com/diaochang/shanghai/41878.html,http://p4.diaoyur.cn/group4/M00/04/DB/cjd0iVMhWFySbClZaU8o3nrqV91iT.jpg!thum,八字桥路吴塘港桥（沪杭公路航南公路口往西第一个红绿灯路口往北150米）,免费,121.42894342558321,30.94001806298963
426,469,百花港钓场,https://www.haodiaoyu.com/diaochang/shanghai/41877.html,http://p4.diaoyur.cn/group4/M00/04/DB/cjd0iVNhFW7mREO1aPlVUZQ3-dHbu.jpg!thum,洞经地铁站沈砖公路西行到人民北路南行到百花港桥就是钓场,免费,121.44319845605995,31.183750147529928
427,470,女儿泾水闸,https://www.haodiaoyu.com/diaochang/shanghai/41876.html,http://p5.diaoyur.cn/group5/M00/00/DB/cjd0iVpViQmH3r-RU1XE2whclsDMy.jpg!thum,江川路3787号水闸向西,免费,121.3613887851302,31.121639506015583
