标题,标题链接,缩略图,right-info,right-info1
前卫北首河道,https://www.haodiaoyu.com/diaochang/shanghai/24268.html,http://p5.diaoyur.cn/group5/M00/01/3F/cjd0iV8xESmOtVoMfXZR73irbaYQU.jpg!thum,前卫支路北头,免费
神哈生态农庄,https://www.haodiaoyu.com/diaochang/shanghai/24267.html,http://p6.diaoyur.cn/group6/M00/01/3F/cjd0iVkECMLjmY5QNVtqBiWJf9GwO.jpg!thum,上海市崇明县长兴岛大兴村388号(近兴中路),15元/斤
咱家果蔬专业合作社,https://www.haodiaoyu.com/diaochang/shanghai/24266.html,http://p4.diaoyur.cn/group4/M00/05/40/cjd0iVGVmfMbAXPL4gOSvw8alq-uc.jpg!thum,上海市崇明县绿华镇良种场路一号桥,15元/斤
休闲鱼庄,https://www.haodiaoyu.com/diaochang/shanghai/24265.html,http://p4.diaoyur.cn/group4/M00/05/40/cjd0iVTfIE-YP81rkHnaow0VZ2LG3.jpg!thum,上海市崇明县X897(合作路),100元/天
横沙垂钓中心,https://www.haodiaoyu.com/diaochang/shanghai/24264.html,http://p2.diaoyur.cn/group2/M00/05/42/cjd0iVOZXBnKCutewFRmSTkYg5U7c.jpg!thum,横沙乡崇明横沙岛新联二路,10-100元/天
新联河西河,https://www.haodiaoyu.com/diaochang/shanghai/24263.html,http://p5.diaoyur.cn/group5/M00/01/3F/cjd0iV-2ZogpshB3C5ikqzwHt9KPY.jpg!thum,新联路一直往西，看到一座桥，旁边有个水闸，就那里,免费
明珠湖垂钓中心,https://www.haodiaoyu.com/diaochang/shanghai/24262.html,http://p6.diaoyur.cn/group6/M00/01/3F/cjd0iVywCaSBh0GZT93IuLfYcrRXE.jpg!thum,三华公路777号,100元/天
鸿利钓场,https://www.haodiaoyu.com/diaochang/shanghai/24261.html,http://p3.diaoyur.cn/group3/M00/05/68/cjd0iVXL842nbfY0qEPyo1FxZAJct.jpg!thum,祟明县城桥镇聚训张港1301号,150元/天
长兴岛桔园,https://www.haodiaoyu.com/diaochang/shanghai/24260.html,http://p3.diaoyur.cn/group3/M00/05/3E/cjd0iVjEDYSJ7WUPTuLs3Cek-dcVH.jpg!thum,长兴镇 长兴岛桔园路北侧(G50长兴岛出口右侧50米对面),50元/天
江南河,https://www.haodiaoyu.com/diaochang/shanghai/24259.html,http://p2.diaoyur.cn/group2/M00/05/42/cjd0iVsBm6O98Xkoyh3A5Up01YTMt.jpg!thum,江南大道下,免费
西沙水秀舫休闲垂钓,https://www.haodiaoyu.com/diaochang/shanghai/24258.html,http://p2.diaoyur.cn/group2/M00/05/42/cjd0iVChkuAwEi0X-UKn7x8OWZRDd.jpg!thum,上海市崇明县绿华镇绿港村,15元/斤
潘圆河,https://www.haodiaoyu.com/diaochang/shanghai/24257.html,http://p5.diaoyur.cn/group5/M00/01/3F/cjd0iVQ3wdkNf2tOPA4uBnyLSzIXT.jpg!thum,上海市崇明县潘圆公路,免费
长兴新港,https://www.haodiaoyu.com/diaochang/shanghai/24256.html,http://p5.diaoyur.cn/group5/M00/01/3F/cjd0iVQKvMl9FwyTHfWOBpEidJA51.jpg!thum,新港,免费
张家浜东海闸口,https://www.haodiaoyu.com/diaochang/shanghai/24255.html,http://p6.diaoyur.cn/group6/M00/01/3F/cjd0iVi459ZH6hIMRpL3WQaUj0T2t.jpg!thum,张家浜东海闸口附近,免费
人民塘河,https://www.haodiaoyu.com/diaochang/shanghai/24254.html,http://p2.diaoyur.cn/group2/M00/05/42/cjd0iVji-hWDIKfELp3lgkTyzOenV.jpg!thum,g1501崇明方向立交桥下,免费
朝露垂钓中心钓场,https://www.haodiaoyu.com/diaochang/shanghai/24253.html,http://p5.diaoyur.cn/group5/M00/01/3F/cjd0iVE0DUV6usYNpilfhPRWbtnaM.jpg!thum,曹路镇金海路和龚路支路交界处向东200米,12-20/斤
曹路民兵哨所,https://www.haodiaoyu.com/diaochang/shanghai/24252.html,http://p3.diaoyur.cn/group3/M00/05/3E/cjd0iVQpJxZsMVIkCRhGS-5aurWl9.jpg!thum,七甲港路小桥下,免费
随塘河,https://www.haodiaoyu.com/diaochang/shanghai/24251.html,http://p2.diaoyur.cn/group2/M00/05/42/cjd0iVZBGx0mMhLkeUNoSDJiPEfl7.jpg!thum,上海市浦东新区向阳北路167弄-167号随塘河,免费
赵家沟浦东运河交汇处,https://www.haodiaoyu.com/diaochang/shanghai/24248.html,http://p2.diaoyur.cn/group2/M00/05/6C/cjd0iV2M4un3TVJb1dChtX5fpzLDY.jpg!thum,顾高公路顾曹路交叉口附近,免费
,,,,
,,,,
金钻路大生港,https://www.haodiaoyu.com/diaochang/shanghai/24247.html,http://p4.diaoyur.cn/group4/M00/05/40/cjd0iVCmEzIV8WD1HevKd6yMs2qBc.jpg!thum,金钻路大生港桥下,免费
避风塘,https://www.haodiaoyu.com/diaochang/shanghai/24246.html,http://p2.diaoyur.cn/group2/M00/05/5C/cjd0iVWwgTX76M2rdHkl0aLtYv9pZ.jpeg!thum,顾高公路桥下,免费
康明庄园会所,https://www.haodiaoyu.com/diaochang/shanghai/24245.html,http://p3.diaoyur.cn/group3/M00/05/3E/cjd0iVVpLAQOuD-Xm5dUznNR8wash.jpg!thum,上海浦东新区合庆镇东川公路5227号,100元/天
奉贤区新海1号塘,https://www.haodiaoyu.com/diaochang/shanghai/24244.html,http://p3.diaoyur.cn/group3/M00/05/3E/cjd0iV9VzwQL7kquJPp-lH8C43XMF.jpg!thum,海星路海塘路,200/天
赵家沟外环桥,https://www.haodiaoyu.com/diaochang/shanghai/24243.html,http://p5.diaoyur.cn/group5/M00/01/5A/cjd0iVnyKwXNxPBsOpVSdiCkFbz6A.jpeg!thum,东靖路过去走桥下辅路,免费
新港,https://www.haodiaoyu.com/diaochang/shanghai/24241.html,http://p4.diaoyur.cn/group4/M00/05/40/cjd0iVdVHOkQUbN8PYmc-F5sXTJhZ.jpg!thum,新港,免费
虹星路野塘,https://www.haodiaoyu.com/diaochang/shanghai/24240.html,http://p2.diaoyur.cn/group2/M00/05/42/cjd0iV4CH6MVTzKWy0eXd7l-mStjQ.jpg!thum,张家浜华东路段,免费
老王钓场,https://www.haodiaoyu.com/diaochang/shanghai/24239.html,http://p5.diaoyur.cn/group5/M00/01/3F/cjd0iVDTXG3YuQ2dPefNnghBmz81L.jpg!thum,上海市浦东新区Y055(川安路）,14元/斤
阿忠垂钓,https://www.haodiaoyu.com/diaochang/shanghai/24238.html,http://p6.diaoyur.cn/group6/M00/01/3F/cjd0iVMA587xFrh-gCJ9qLdVtZ3bu.jpg!thum,上海市浦东新区华夏东路4299弄15号,10-100元/天
俱进路赵家沟,https://www.haodiaoyu.com/diaochang/shanghai/24237.html,http://p4.diaoyur.cn/group4/M00/05/40/cjd0iVu52FmXQM0wVjzerqfdGS96Y.jpg!thum,俱进路高建北路路口,免费
川沙河,https://www.haodiaoyu.com/diaochang/shanghai/24235.html,http://p2.diaoyur.cn/group2/M00/05/42/cjd0iVQiNo8XuY6lvUSt732-gxTGW.jpg!thum,靠近罗泾涵养林,免费
秦家港河,https://www.haodiaoyu.com/diaochang/shanghai/24234.html,http://p6.diaoyur.cn/group6/M00/01/3F/cjd0iVjXdCqMROePQT6YSk9poFlyA.jpg!thum,秦家港路顾唐路往里200米,免费
沪宝垂钓中心,https://www.haodiaoyu.com/diaochang/shanghai/24233.html,http://p3.diaoyur.cn/group3/M00/05/3E/cjd0iVlr0VQfq7NBMdUP2pvSFo-9Y.jpg!thum,"宝山区罗泾镇新川沙路25弄70号(近蕴川公路,陈行水库西)",15元/斤
顾泾河,https://www.haodiaoyu.com/diaochang/shanghai/24231.html,http://p3.diaoyur.cn/group3/M00/05/3E/cjd0iV8OXN2H7sc1ywq95mdT-nPoz.jpg!thum,宝华北岸边上,免费
南码头,https://www.haodiaoyu.com/diaochang/shanghai/24230.html,http://p4.diaoyur.cn/group4/M00/05/40/cjd0iVrevPsmokLJFA9dKSXHTcqxu.jpg!thum,上海市浦东新区赵桥对面,免费
马路河双泉路钓段,https://www.haodiaoyu.com/diaochang/shanghai/24229.html,http://p6.diaoyur.cn/group6/M00/01/3F/cjd0iVcHzB8a-h16OMNt7jd0Ve2Zr.jpg!thum,双泉路江杨北路,免费
小川沙水闸口,https://www.haodiaoyu.com/diaochang/shanghai/24228.html,http://p2.diaoyur.cn/group2/M00/05/42/cjd0iVIe0qGy6VoPgQ-OK4Y8WUSvd.jpg!thum,罗泾镇海星村蕴川大桥东首,免费
金桥加工区内河,https://www.haodiaoyu.com/diaochang/shanghai/24226.html,http://p2.diaoyur.cn/group2/M00/05/42/cjd0iVFeqCWGtjETu2dVUSKNyAwX6.jpg!thum,浦东新区泰华路,免费
沪渝农庄,https://www.haodiaoyu.com/diaochang/shanghai/24223.html,http://p2.diaoyur.cn/group2/M00/05/42/cjd0iVB9cZHwqKEyRs8XPgFA0nvTh.jpg!thum,浦东新区川六公路2386号沪渝农庄,100元/8小时
曹家沟,https://www.haodiaoyu.com/diaochang/shanghai/24222.html,http://p5.diaoyur.cn/group5/M00/01/3F/cjd0iV2r5fbGqu7MQVHp631lPCoWe.jpg!thum,上海市浦东新区X582(唐陆公路,免费
,,,,
,,,,
政悦路钓点,https://www.haodiaoyu.com/diaochang/shanghai/24221.html,http://p2.diaoyur.cn/group2/M00/05/42/cjd0iV6S32kyDxRGmvZOJN4IKhdoH.jpg!thum,上海市杨浦区政悦路,免费
宝山现代农业园区垂钓中心,https://www.haodiaoyu.com/diaochang/shanghai/24219.html,http://p5.diaoyur.cn/group5/M00/01/3F/cjd0iV2IJXewFUi7WAopNEDdTz0KV.jpg!thum,上海市宝山区,15元/斤
华亭人家钓鱼塘,https://www.haodiaoyu.com/diaochang/shanghai/24218.html,http://p3.diaoyur.cn/group3/M00/05/3E/cjd0iVNPi0TU1ORKQgprx-lcWkVtL.jpg!thum,上海市嘉定区华亭镇华亭佳苑（华旺路北）,15元/斤
张江集电港,https://www.haodiaoyu.com/diaochang/shanghai/24217.html,http://p2.diaoyur.cn/group2/M00/05/42/cjd0iVEFvo-wz6UKh7DVMWCZTBJej.jpg!thum,上海市浦东新区芳春路张江集电港,免费
义品阁垂钓园,https://www.haodiaoyu.com/diaochang/shanghai/24216.html,http://p4.diaoyur.cn/group4/M00/05/40/cjd0iVNXKxnhd-fmWYLPDo4CwbSi0.jpg!thum,石太路2275,10-30元/斤
江杨北路鱼塘,https://www.haodiaoyu.com/diaochang/shanghai/24215.html,http://p5.diaoyur.cn/group5/M00/01/3F/cjd0iVQ6EXqYZWM2syOTi9goztKC1.jpg!thum,江杨北路220号,15元/斤
唐丰路鱼塘,https://www.haodiaoyu.com/diaochang/shanghai/24214.html,http://p3.diaoyur.cn/group3/M00/05/3E/cjd0iVowIgVWkLilS2xjHNR6amdzC.jpg!thum,唐丰路外环底下,免费
东民悦绿化园艺鱼塘,https://www.haodiaoyu.com/diaochang/shanghai/24213.html,http://p2.diaoyur.cn/group2/M00/05/42/cjd0iVwTNLMvem4IUAFazQCtq0is5.jpg!thum,上海市浦东新区川沙新镇栏学路8号,13元/斤
长春渔庄,https://www.haodiaoyu.com/diaochang/shanghai/24212.html,http://p3.diaoyur.cn/group3/M00/05/3E/cjd0iV0H2N-ocFZQ8zSMmIaBELqUX.jpg!thum,上海市宝山区月浦镇长春村园和路997-999号,100元/天
黄金海滨度假村-钓鱼,https://www.haodiaoyu.com/diaochang/shanghai/24211.html,http://p3.diaoyur.cn/group3/M00/05/3E/cjd0iVsk8doCJHZP9Ozh0TK-gWu1l.jpg!thum,上海市浦东新区南汇滨海镇通源东路69号黄金海滨度假村内,10-100元/天
张家浜金桥路段,https://www.haodiaoyu.com/diaochang/shanghai/24210.html,http://p5.diaoyur.cn/group5/M00/01/3F/cjd0iVjIDg1QsrSkNUieyLnxfA-59.jpg!thum,上海市浦东新区金桥路锦绣东路桥底下,免费
西沟港,https://www.haodiaoyu.com/diaochang/shanghai/24209.html,http://p4.diaoyur.cn/group4/M00/05/40/cjd0iVKS5bt0LRBVe9o4HpXTQ8YrG.jpg!thum,上海市浦东新区金桥路云顺路桥下,免费
杨家港河,https://www.haodiaoyu.com/diaochang/shanghai/24208.html,http://p5.diaoyur.cn/group5/M00/01/3F/cjd0iVnQKzspUNotMSBC4lZ5mfGjY.jpg!thum,上海市浦东新区杨家港路,免费
川宏路鱼塘,https://www.haodiaoyu.com/diaochang/shanghai/24207.html,http://p2.diaoyur.cn/group2/M00/05/42/cjd0iVotcAIyz12Ju9kNnGCWS3YMa.jpg!thum,川沙路川宏路到底转向北到底即是,100元/6小时
薛家浜,https://www.haodiaoyu.com/diaochang/shanghai/24205.html,http://p2.diaoyur.cn/group2/M00/05/42/cjd0iVyVeYproMjftCPNU1-5vlmgZ.jpg!thum,上海市浦东新区红枫路，新金桥路往东30米就能看到,免费
原生态垂钓中心,https://www.haodiaoyu.com/diaochang/shanghai/24204.html,http://p5.diaoyur.cn/group5/M00/01/3F/cjd0iVOXRcpPYw9mSgiIszyWQbAJN.jpg!thum,上海市嘉定区华亭镇小何家宅（前曹公路东300米）,50元/天
滨海农家乐,https://www.haodiaoyu.com/diaochang/shanghai/24203.html,http://p5.diaoyur.cn/group5/M00/01/3F/cjd0iVeoXBLsd4DrpEtaU5RSfFMGl.jpg!thum,上海市南汇区火箭路169号,10-30元/斤
南汇第一湾农家乐,https://www.haodiaoyu.com/diaochang/shanghai/24202.html,http://p3.diaoyur.cn/group3/M00/05/3E/cjd0iVXpHngaENqjv9uRIzhsSC8A4.jpg!thum,浦东新区南汇老果公路潘塘桥705号,12元/斤
创新河,https://www.haodiaoyu.com/diaochang/shanghai/24201.html,http://p4.diaoyur.cn/group4/M00/05/40/cjd0iVsq8NfYXrI2Z1PxzJihdBL-j.jpg!thum,申江路银冬路,免费
王家村垂钓中心,https://www.haodiaoyu.com/diaochang/shanghai/24200.html,http://p3.diaoyur.cn/group3/M00/05/3E/cjd0iVnpo3bvW5lcGAPS7r9HBTL2C.jpg!thum,宝山区罗南镇积福东路王家村北杨48号,15-20元/斤
,,,,
,,,,
阿荣农家休闲钓场,https://www.haodiaoyu.com/diaochang/shanghai/24199.html,http://p5.diaoyur.cn/group5/M00/01/3F/cjd0iV-P3qDVOTwHoprzCtxgZm1Kv.jpg!thum,浦东新区老港镇建港村文化中心西侧,15元/斤
渔之乐休闲垂钓,https://www.haodiaoyu.com/diaochang/shanghai/24198.html,http://p5.diaoyur.cn/group5/M00/01/3F/cjd0iVvd0NrmHWQKuwOeabIf9GsAn.jpg!thum,上海市嘉定区徐行镇民办劳动幼儿园（劳动路西）,200元/天
天天钓鱼塘,https://www.haodiaoyu.com/diaochang/shanghai/24197.html,http://p5.diaoyur.cn/group5/M00/01/3F/cjd0iVOxqGoKuBC547dM-FwXDiYNl.jpg!thum,宝山区谭杨村潘泾路806号（靠近湄星路路口）,50-70元/斤
开心钓鱼塘,https://www.haodiaoyu.com/diaochang/shanghai/24196.html,http://p4.diaoyur.cn/group4/M00/05/40/cjd0iVblDSC97rQ38Z1LqGMXINp5-.jpg!thum,上海市宝山区顾村镇潘泾路868号,80-200元/天
美兰湖小河,https://www.haodiaoyu.com/diaochang/shanghai/24195.html,http://p6.diaoyur.cn/group6/M00/01/3F/cjd0iV5YZQFpojq4lDANgJ79Svsxy.jpg!thum,上海市宝山区,免费
三龙垂钓中心,https://www.haodiaoyu.com/diaochang/shanghai/24192.html,http://p4.diaoyur.cn/group4/M00/05/40/cjd0iVHOzM7ASas5upqWCe1oLfbcy.jpg!thum,上海市宝山区顾村镇谭阳村肖家宅，潘泾路999号,80-120元/天
陆氏垂钓园,https://www.haodiaoyu.com/diaochang/shanghai/24191.html,http://p3.diaoyur.cn/group3/M00/05/3E/cjd0iVUFT9WZt5AH2mX-EYGjIqbf6.jpg!thum,拱级东路以南300米盐大路以东300米,300元/8小时
黄楼野塘,https://www.haodiaoyu.com/diaochang/shanghai/24190.html,http://p4.diaoyur.cn/group4/M00/05/40/cjd0iVVr9-alWOU0wNeY6vRG4Jk8B.jpg!thum,路东边的塘,免费
鱼悦垂钓中心,https://www.haodiaoyu.com/diaochang/shanghai/24189.html,http://p2.diaoyur.cn/group2/M00/05/42/cjd0iVG6u5mNp3cJeEgRBaoT1LSkW.jpg!thum,上海市嘉定区徐行镇前曹公路高家塘桥东北,100元/天
龍豫农庄,https://www.haodiaoyu.com/diaochang/shanghai/24188.html,http://p2.diaoyur.cn/group2/M00/05/42/cjd0iV75HrdI9xqlemhGMcU2jiKFn.jpg!thum,浦东周祝公路三吉路龍豫农庄,100-200元/天
高石路鱼塘,https://www.haodiaoyu.com/diaochang/shanghai/24187.html,http://p6.diaoyur.cn/group6/M00/01/3F/cjd0iVhwUar5CR1J8OteVNGBHS0-F.jpg!thum,上海嘉定区，华亭镇高石公路1988号,200/天
润泉钓场,https://www.haodiaoyu.com/diaochang/shanghai/24186.html,http://p6.diaoyur.cn/group6/M00/01/3F/cjd0iV5nemRO20Ly6BpSq4AEU79d1.jpg!thum,罗店镇溪宇路300号,150元/天
杨树浦港,https://www.haodiaoyu.com/diaochang/shanghai/24185.html,http://p6.diaoyur.cn/group6/M00/01/3F/cjd0iVavUxN3g7eo4kEuQmLsWyMl1.jpg!thum,兰州路靠近大众交通特约服务站旁野河,免费
姜太公钓鱼天塘,https://www.haodiaoyu.com/diaochang/shanghai/24184.html,http://p3.diaoyur.cn/group3/M00/05/3E/cjd0iV7JqAbyR3OHPC0v8iS2eaYTx.jpg!thum,宝山区顾村镇肖家宅潘泾路888号,60-100元/天
张家浜路,https://www.haodiaoyu.com/diaochang/shanghai/24183.html,http://p5.diaoyur.cn/group5/M00/01/3F/cjd0iV3R8ThEKFoaS5GZuPL1f6teC.jpg!thum,黑松路穿过锦绣东路走到底。,免费
南汇盐仓悠悠钓鱼塘钓场,https://www.haodiaoyu.com/diaochang/shanghai/24182.html,http://p2.diaoyur.cn/group2/M00/05/42/cjd0iVDg37SXmiJvQ-a8txPw4lhKE.jpg!thum,南汇盐仓浦红西路祝惠路,100/天
和平公园,https://www.haodiaoyu.com/diaochang/shanghai/24180.html,http://p4.diaoyur.cn/group4/M00/05/40/cjd0iV6-zV9IyeM5YnBjLvPSxsgiw.jpg!thum,控江路大连路,15元/斤
淘浜桥,https://www.haodiaoyu.com/diaochang/shanghai/24179.html,http://p6.diaoyur.cn/group6/M00/01/3F/cjd0iVhmkqKTzsAvnZtRlf7gEIV58.jpg!thum,张墅村路年吉路这里,免费
白埝河鱼塘,https://www.haodiaoyu.com/diaochang/shanghai/24178.html,http://p5.diaoyur.cn/group5/M00/01/3F/cjd0iVUKsRr6JSMgLvz7Ql4qnx9Pb.jpg!thum,宝山区罗店镇联合村联杨路联合三路白埝16号,免费
龙哥鱼塘,https://www.haodiaoyu.com/diaochang/shanghai/24176.html,http://p6.diaoyur.cn/group6/M00/01/3F/cjd0iV6AWJ73rjSl9-gM8astuFy5L.jpg!thum,上海市宝山区罗南镇北金村祁家宅60号,150元/天
,,,,
,,,,
鑫一品垂钓园,https://www.haodiaoyu.com/diaochang/shanghai/24174.html,http://p2.diaoyur.cn/group2/M00/05/42/cjd0iV0VMuetwR7fgW46LAyqpbHQG.jpg!thum,上海市浦东新区泥城镇黄沙港桥,100元/天
滴水湖垂钓区,https://www.haodiaoyu.com/diaochang/shanghai/24173.html,http://p3.diaoyur.cn/group3/M00/05/3E/cjd0iVMP7wum1yTE3FJN4iUpVr-aL.jpg!thum,上海市浦东新区临港滴水湖垂钓区,100元/天
横溉港,https://www.haodiaoyu.com/diaochang/shanghai/24172.html,http://p5.diaoyur.cn/group5/M00/01/3F/cjd0iV1QRDyA4Z7n-kGqotb2rcKJC.jpg!thum,孙环路,免费
金硕鱼塘,https://www.haodiaoyu.com/diaochang/shanghai/24170.html,http://p4.diaoyur.cn/group4/M00/05/40/cjd0iVNHhMF7-zmOrqEeyLixRXGkK.jpg!thum,上海市宝山区Y388(金米路),10-100元/天
川洋河支流,https://www.haodiaoyu.com/diaochang/shanghai/24169.html,http://p4.diaoyur.cn/group4/M00/05/40/cjd0iVEDi6ahO248r-WFALYndZkmK.jpg!thum,上海市浦东新区高科中路162号,免费
横塘垂钓,https://www.haodiaoyu.com/diaochang/shanghai/24168.html,http://p6.diaoyur.cn/group6/M00/01/3F/cjd0iVMu5N8mpKDJ79Wb2Yys1h3XQ.jpg!thum,上海市嘉定区横塘路,15元/斤
小徐渔场,https://www.haodiaoyu.com/diaochang/shanghai/24167.html,http://p2.diaoyur.cn/group2/M00/05/42/cjd0iVQ9BW8urzXlmLOyGqENokJPF.jpg!thum,上海宝山顾村地铁七号线潘广路站附近,50元/天
三八河,https://www.haodiaoyu.com/diaochang/shanghai/24166.html,http://p2.diaoyur.cn/group2/M00/05/42/cjd0iVWSd87OKDgsIRh-BFJUpxqCE.jpg!thum,罗山路三八河,免费
临海农庄,https://www.haodiaoyu.com/diaochang/shanghai/24165.html,http://p6.diaoyur.cn/group6/M00/01/3F/cjd0iVBqWbFcV3QumSY4oxO0Z1RT-.jpg!thum,上海浦东棉场丰产504,10-30元/斤
鲁迅公园,https://www.haodiaoyu.com/diaochang/shanghai/24164.html,http://p4.diaoyur.cn/group4/M00/05/40/cjd0iVK31viw2I4ReMAofZ7LNxCH5.jpg!thum,虹口区甜爱路280号(虹口足球场旁),100-200元/天
世纪公园野塘,https://www.haodiaoyu.com/diaochang/shanghai/24163.html,http://p3.diaoyur.cn/group3/M00/05/3E/cjd0iVwu1osi5x6EMCYbl2PKdHAf7.jpg!thum,浦东新区2号线世纪公园站西300米,免费
王家湾,https://www.haodiaoyu.com/diaochang/shanghai/24162.html,http://p6.diaoyur.cn/group6/M00/01/3F/cjd0iVEIPDxBuTHfKFymZXMvO1RVw.jpg!thum,长联路,免费
临港先行区垂钓基地,https://www.haodiaoyu.com/diaochang/shanghai/24161.html,http://p3.diaoyur.cn/group3/M00/05/3E/cjd0iVu8yDOUgI-FXxhcejWd7Ala5.jpg!thum,"上海市浦东书院镇两港大道,临港大道交界口",12-20元/天
三哥钓鱼场,https://www.haodiaoyu.com/diaochang/shanghai/24160.html,http://p2.diaoyur.cn/group2/M00/05/42/cjd0iV7bRrlQEwYUF1TsNoh9cKJzi.jpg!thum,上海浦东新区周浦镇棋杆村17组,100元/天
根据地渔场,https://www.haodiaoyu.com/diaochang/shanghai/24159.html,http://p4.diaoyur.cn/group4/M00/05/40/cjd0iVtI2bjHng73AOGMdF6-vocJ9.jpg!thum,联杨路2055号,100元/天
柴塘泾垂钓乐园,https://www.haodiaoyu.com/diaochang/shanghai/24158.html,http://p4.diaoyur.cn/group4/M00/05/40/cjd0iV7uroLDwtCQzUGIjnXS59id3.jpg!thum,上海市嘉定区徐行镇新建一路1568,150元/天
老杨鱼塘,https://www.haodiaoyu.com/diaochang/shanghai/24157.html,http://p2.diaoyur.cn/group2/M00/05/42/cjd0iVUe9jdOZKMsRI52VBDCrctQ4.jpg!thum,北京市嘉定区徐行镇宝嘉公路东风路公交站,150元/天
顾村公园,https://www.haodiaoyu.com/diaochang/shanghai/24156.html,http://p6.diaoyur.cn/group6/M00/01/3F/cjd0iVD6f1l9B7yw4PkMn5GJNgWTc.jpg!thum,上海市宝山区塘祁路1131号,15元/斤
六灶港,https://www.haodiaoyu.com/diaochang/shanghai/24154.html,http://p2.diaoyur.cn/group2/M00/05/42/cjd0iVQ3vCm2EGOksrgPHeNDV-7LF.jpg!thum,六灶社区其成村委向南30米,免费
嘉旺徐记休闲垂钓园,https://www.haodiaoyu.com/diaochang/shanghai/24153.html,http://p4.diaoyur.cn/group4/M00/05/40/cjd0iVYWw42GBhxt-gSdUp9Vs3cKz.jpg!thum,浏翔公路嘉旺路路口往东三百米往南,160元/天
,,,,
,,,,
渔天下垂钓中心,https://www.haodiaoyu.com/diaochang/shanghai/24151.html,http://p3.diaoyur.cn/group3/M00/05/3E/cjd0iVIP6JDY2rxWHpzTfG3ONBg0j.jpg!thum,上海嘉定区陈宝路三号桥往北100米        手机导航：陈宝路三号桥,100-300元/天
顺宁路河,https://www.haodiaoyu.com/diaochang/shanghai/24150.html,http://p3.diaoyur.cn/group3/M00/05/3E/cjd0iV69EoGZVxDOcwtvTPIhbWlrB.jpg!thum,顺宁路佳兆业广场北门,免费
塘桥公园,https://www.haodiaoyu.com/diaochang/shanghai/24149.html,http://p6.diaoyur.cn/group6/M00/01/3F/cjd0iVWFDMyY6zpRGvdhkj5VImSaJ.jpg!thum,上海市浦东新区东方路塘桥公园,免费
小杜鱼塘,https://www.haodiaoyu.com/diaochang/shanghai/24148.html,http://p4.diaoyur.cn/group4/M00/05/40/cjd0iVwo68BMgb4FsOfZPuQpxXW1d.jpg!thum,上海市宝山区Y386(宝满路),150元/天
彭家湾鱼溏,https://www.haodiaoyu.com/diaochang/shanghai/24147.html,http://p4.diaoyur.cn/group4/M00/05/40/cjd0iVUYeCxwtkpLaE2N4fzZScuq7.jpg!thum,上海市宝山区宝安公路2181号（鸿文职校对面）,50/天
绿祥生态农庄,https://www.haodiaoyu.com/diaochang/shanghai/24146.html,http://p6.diaoyur.cn/group6/M00/01/3F/cjd0iV5wt2pZGyLVIqS7N-JDEzlmX.jpg!thum,南汇区万祥镇万和路首,14元/斤
绿苑垂钓休闲中心,https://www.haodiaoyu.com/diaochang/shanghai/24144.html,http://p3.diaoyur.cn/group3/M00/05/3E/cjd0iViCSrw1K0tepm3odJ5aFBEMT.jpg!thum,北中路518弄,10-100元/天
高介钓鱼中心,https://www.haodiaoyu.com/diaochang/shanghai/24143.html,http://p4.diaoyur.cn/group4/M00/05/40/cjd0iVihB-PWOocKZvA1dg0xUt9yp.jpg!thum,曹新公路3885号,15元/斤
过风港,https://www.haodiaoyu.com/diaochang/shanghai/24142.html,http://p6.diaoyur.cn/group6/M00/01/3F/cjd0iVTb1SjVMCvLRJy-A9WpkUt6z.jpg!thum,六灶社区其新连路与其乐路之间,免费
沈巷小孙钓鱼塘,https://www.haodiaoyu.com/diaochang/shanghai/24141.html,http://p2.diaoyur.cn/group2/M00/05/42/cjd0iVbXpCY87sO-i5rVz9IkZ6AWo.jpg!thum,上海市宝山区顾陈路联杨路沈巷村绿化带,150-200元/天
花海钓鱼塘,https://www.haodiaoyu.com/diaochang/shanghai/24140.html,http://p2.diaoyur.cn/group2/M00/05/42/cjd0iVBFpCaAlTLkUm2iYjg98GoOW.jpg!thum,申江路，周邓公路，交叉口向东60O米。《周浦花海》园内。,200元/7小时
鑫源钓场,https://www.haodiaoyu.com/diaochang/shanghai/24139.html,http://p4.diaoyur.cn/group4/M00/05/40/cjd0iVkxBoPQtEWf0d3D5vA6Tijec.jpg!thum,上海市浦东新区万祥镇临港大道万牧路红绿灯下便道东200米,200元/天
聚友鱼塘,https://www.haodiaoyu.com/diaochang/shanghai/24136.html,http://p4.diaoyur.cn/group4/M00/05/40/cjd0iV4LBTshY2kjuJoOtqPzRxNrw.jpg!thum,上海市浦东新区周浦镇（原瓦屑镇）周祝公路1378号（周浦工商所）正对面,100-150元/天
牛桥港,https://www.haodiaoyu.com/diaochang/shanghai/24135.html,http://p3.diaoyur.cn/group3/M00/05/3E/cjd0iVbFW8jlPLO-otN9hxmKU0Zne.jpg!thum,上海浦东新区六灶社区鹿吉路，鹿弦路右转到底,免费
孙老鹰钓天塘,https://www.haodiaoyu.com/diaochang/shanghai/24134.html,http://p5.diaoyur.cn/group5/M00/01/3F/cjd0iVzjG5U41CSnNEafMg3siPOKw.jpg!thum,刘翔公路和横仓公路交叉口往东300米左右,60-100元/天
